strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pango_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing	missing_data	divergence	nonACGTN	rare_mutations	snp_clusters	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_snp_clusters	clock_deviation
England/210260996/2021	ncov	EPI_ISL_837058	?	2021-01-13	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29810	Human	68	Male	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-18	?	1182.0	27.0	1.0	11.0	0.0	mediocre	good	mediocre	good	2.4191769863013732
England/210290832/2021	ncov	EPI_ISL_860691	?	2021-01-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29797	Human	32	Female	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-22	?	1710.0	23.0	0.0	7.0	0.0	mediocre	good	good	good	-1.679134246575341
England/210290874/2021	ncov	EPI_ISL_860693	?	2021-01-16	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29829	Human	41	Female	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-22	?	204.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.2717101369863038
England/210290879/2021	ncov	EPI_ISL_860694	?	2021-01-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29804	Human	28	Male	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-22	?	1244.0	23.0	1.0	5.0	0.0	mediocre	good	good	good	-1.679134246575341
England/210291017/2021	ncov	EPI_ISL_860695	?	2021-01-14	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29809	Human	54	Male	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-22	?	9.0	21.0	0.0	3.0	0.0	good	good	good	good	-3.629978630136982
England/210300233/2021	ncov	EPI_ISL_860709	?	2021-01-13	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29804	Human	76	Female	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-22	?	183.0	23.0	0.0	6.0	0.0	good	good	good	good	-1.5808230136986268
England/210300653/2021	ncov	EPI_ISL_862259	?	2021-01-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29806	Human	25	Male	20H/501Y.V2	B.1.351	GH	Respiratory Virus Unit, National Infection Service, Public Health England	COVID-19 Genomics UK (COG-UK) Consortium	PHE Covid Sequencing Team et al	https://www.gisaid.org	?	?	2021-01-24	?	183.0	26.0	1.0	11.0	0.0	good	good	mediocre	good	1.320865753424659
England/ALDP-101BD44/2021	ncov	EPI_ISL_879979	?	2021-01-14	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-27	?	152.0	24.0	0.0	6.0	0.0	good	good	good	good	-0.6299786301369821
England/ALDP-106490C/2021	ncov	EPI_ISL_878114	?	2021-01-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-27	?	125.0	22.0	0.0	4.0	0.0	good	good	good	good	-2.679134246575341
England/ALDP-115D440/2021	ncov	EPI_ISL_937738	?	2021-01-23	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-05	?	0.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	1.927620821917813
England/ALDP-11957BC/2021	ncov	EPI_ISL_946854	?	2021-01-26	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-08	?	0.0	26.0	0.0	7.0	0.0	good	good	good	good	0.7801539726027436
England/ALDP-121DAFE/2021	ncov	EPI_ISL_985884	?	2021-02-04	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-15	?	127.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.3377534246575387
England/ALDP-121F045/2021	ncov	EPI_ISL_986831	?	2021-02-03	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-15	?	135.0	27.0	0.0	8.0	0.0	good	good	good	good	1.386909041095894
England/ALDP-1277E8D/2021	ncov	EPI_ISL_1018421	?	2021-02-09	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-18	?	218.0	28.0	0.0	9.0	0.0	good	good	good	good	2.091975342465755
England/ALDP-128F0D7/2021	ncov	EPI_ISL_1044913	?	2021-02-11	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-22	?	127.0	28.0	0.0	9.0	0.0	good	good	good	good	1.9936641095890444
England/ALDP-12A2760/2021	ncov	EPI_ISL_1176677	?	2021-02-08	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Department of Pathology, University of Cambridge	COVID-19 Genomics UK (COG-UK) Consortium	Aminu S. Jahun et al	https://www.gisaid.org	?	?	2021-03-08	?	0.0	26.0	0.0	8.0	0.0	good	good	good	good	0.14113095890411387
England/ALDP-12AAB4E/2021	ncov	EPI_ISL_1062019	?	2021-02-12	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-24	?	0.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	2.944508493150689
England/ALDP-12B8F8D/2021	ncov	EPI_ISL_1072649	?	2021-02-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-25	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	-0.2029583561643804
England/ALDP-12B93DB/2021	ncov	EPI_ISL_1072878	?	2021-02-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-25	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	-0.2029583561643804
England/ALDP-12B956C/2021	ncov	EPI_ISL_1072722	?	2021-02-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-25	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	-0.2029583561643804
England/ALDP-12B9793/2021	ncov	EPI_ISL_1072923	?	2021-02-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-02-25	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	-0.2029583561643804
England/ALDP-12C62FC/2021	ncov	EPI_ISL_1177138	?	2021-02-16	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29831	Human	?	?	20H/501Y.V2	B.1.351	GH	Northumbria University / South Tees Hospitals NHS Foundation Trust / North Cumbria Integrated Care NHS Foundation Trust / North Tees and Hartlepool NHS Foundation Trust / Newcastle Hospitals NHS Foundation Trust	COVID-19 Genomics UK (COG-UK) Consortium	Darren L Smith et al	https://www.gisaid.org	?	?	2021-03-08	?	252.0	28.0	0.0	9.0	0.0	good	good	good	good	1.7478860273972643
England/ALDP-130BDDB/2021	ncov	EPI_ISL_1122691	?	2021-02-21	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-03-03	?	177.0	28.0	0.0	9.0	0.0	good	good	good	good	1.5021079452054842
England/ALDP-136D6DC/2021	ncov	EPI_ISL_1205910	?	2021-03-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-03-11	?	0.0	26.0	1.0	9.0	0.0	good	good	good	good	-0.8911369863013654
England/ALDP-136DAD0/2021	ncov	EPI_ISL_1205831	?	2021-03-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29609	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-03-11	?	1150.0	25.0	2.0	8.0	0.0	mediocre	good	good	good	-1.8911369863013654
England/ALDP-C497BF/2020	ncov	EPI_ISL_718682	?	2020-12-12	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2020-12-21	?	218.0	24.0	0.0	6.0	0.0	good	good	good	good	0.9921567123287716
England/ALDP-C690AF/2020	ncov	EPI_ISL_777190	?	2020-12-14	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-07	?	127.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	3.8938454794520574
England/ALDP-C690DC/2020	ncov	EPI_ISL_777282	?	2020-12-14	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29284	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-07	?	1356.0	25.0	0.0	10.0	0.0	mediocre	good	mediocre	good	1.8938454794520574
England/ALDP-C8E7FA/2020	ncov	EPI_ISL_777266	?	2020-12-15	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-07	?	127.0	23.0	0.0	5.0	0.0	good	good	good	good	-0.15531013698629792
England/ALDP-C8FEC7/2020	ncov	EPI_ISL_777292	?	2020-12-11	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29773	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-07	?	127.0	24.0	0.0	5.0	0.0	good	good	good	good	1.0413123287671269
England/ALDP-CB4807/2020	ncov	EPI_ISL_761052	?	2020-12-18	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-04	?	127.0	25.0	0.0	8.0	0.0	good	good	good	good	1.6972230136986326
England/ALDP-CE20EA/2020	ncov	EPI_ISL_799908	?	2020-12-18	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-11	?	0.0	23.0	0.0	5.0	0.0	good	good	good	good	-0.3027769863013674
England/ALDP-DCB08C/2020	ncov	EPI_ISL_822233	?	2020-12-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	127.0	22.0	0.0	4.0	0.0	good	good	good	good	-1.941799999999997
England/ALDP-E2E55A/2021	ncov	EPI_ISL_821180	?	2021-01-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	507.0	23.0	0.0	6.0	0.0	good	good	good	good	-0.9909556164383524
England/ALDP-E2E569/2021	ncov	EPI_ISL_821194	?	2021-01-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29284	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	501.0	23.0	0.0	6.0	0.0	good	good	good	good	-0.9909556164383524
England/ALDP-E2E596/2021	ncov	EPI_ISL_821134	?	2021-01-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	127.0	23.0	0.0	5.0	0.0	good	good	good	good	-0.9909556164383524
England/ALDP-E2E5C3/2021	ncov	EPI_ISL_821028	?	2021-01-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	127.0	23.0	2.0	6.0	0.0	good	good	good	good	-0.9909556164383524
England/ALDP-E2E60C/2021	ncov	EPI_ISL_821036	?	2021-01-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Jacquelyn Wynn et al	https://www.gisaid.org	?	?	2021-01-14	?	127.0	23.0	0.0	5.0	0.0	good	good	good	good	-0.9909556164383524
England/ARCH-000052A7/2021	ncov	EPI_ISL_996122	?	2021	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29847	Human	?	?	20H/501Y.V2	B.1.351	GH	Quadram Institute Bioscience	COVID-19 Genomics UK (COG-UK) Consortium	Dave J. Baker et al	https://www.gisaid.org	?	?	2021-02-15	?	1213.0	25.0	0.0	8.0	0.0	mediocre	good	good	good	?
England/BIRM-68956/2021	ncov	EPI_ISL_918584	?	2021-01-04	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	University of Birmingham	COVID-19 Genomics UK (COG-UK) Consortium	Institute of Microbiology et al	https://www.gisaid.org	?	?	2021-02-03	?	784.0	24.0	0.0	13.0	0.0	good	good	mediocre	good	-0.13842246575342187
England/BIRM-6E47D/2020	ncov	EPI_ISL_918751	?	2020-12-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	University of Birmingham	COVID-19 Genomics UK (COG-UK) Consortium	Institute of Microbiology et al	https://www.gisaid.org	?	?	2021-02-03	?	485.0	23.0	0.0	6.0	0.0	good	good	good	good	-0.9417999999999971
England/BIRM-71064/2021	ncov	EPI_ISL_949411	?	2021-01-07	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	University of Birmingham	COVID-19 Genomics UK (COG-UK) Consortium	Institute of Microbiology et al	https://www.gisaid.org	?	?	2021-02-08	?	220.0	25.0	0.0	6.0	0.0	good	good	good	good	0.7141106849315086
England/BIRM-BCYF89/2021	ncov	EPI_ISL_1177606	?	2021-02-23	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	University of Birmingham	COVID-19 Genomics UK (COG-UK) Consortium	Institute of Microbiology et al	https://www.gisaid.org	?	?	2021-03-08	?	485.0	24.0	0.0	9.0	0.0	good	good	good	good	-2.59620328767123
England/CAMC-101CAA6/2021	ncov	EPI_ISL_873720	?	2021-01-14	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-01-26	?	127.0	23.0	0.0	4.0	0.0	good	good	good	good	-1.629978630136982
England/CAMC-10FAE57/2021	ncov	EPI_ISL_916363	?	2021-01-19	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-03	?	0.0	24.0	0.0	6.0	0.0	good	good	good	good	-0.8757567123287657
England/CAMC-1105043/2021	ncov	EPI_ISL_916371	?	2021-01-20	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-03	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.075087671232879
England/CAMC-11B5E57/2021	ncov	EPI_ISL_957752	?	2021-01-29	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-09	?	0.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	1.632687123287674
England/CAMC-11E8FEF/2021	ncov	EPI_ISL_989387	?	2021-02-03	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-15	?	105.0	25.0	2.0	10.0	0.0	good	good	mediocre	good	-0.613090958904106
England/CAMC-12086F2/2021	ncov	EPI_ISL_985461	?	2021-02-05	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-15	?	127.0	28.0	0.0	10.0	0.0	good	good	mediocre	good	2.28859780821918
England/CAMC-126377A/2021	ncov	EPI_ISL_1018900	?	2021-02-10	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-18	?	218.0	24.0	1.0	5.0	0.0	good	good	good	good	-1.9571802739726003
England/CAMC-1263B41/2021	ncov	EPI_ISL_1018836	?	2021-02-10	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Lighthouse Lab in Cambridge	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium	Rob Howes et al	https://www.gisaid.org	?	?	2021-02-18	?	258.0	27.0	1.0	8.0	0.0	good	good	good	good	1.0428197260273997
